BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,gasteigerCharges,numAmideBonds,numSpiroAtoms,numBridgeheadAtoms,mqns_1,mqns_2,mqns_3,mqns_4,mqns_5,mqns_6,mqns_7,mqns_8,mqns_9,mqns_10,mqns_11,mqns_12,mqns_13,mqns_14,mqns_15,mqns_16,mqns_17,mqns_18,mqns_19,mqns_20,mqns_21,mqns_22,mqns_23,mqns_24,mqns_25,mqns_26,mqns_27,mqns_28,mqns_29,mqns_30,mqns_31,mqns_32,mqns_33,mqns_34,mqns_35,mqns_36,mqns_37,mqns_38,mqns_39,mqns_40,mqns_41,mqns_42,Class
1.4791444730033083,933.8547078042161,2393307.0035953396,-2.9899999999999998,17.425138112353252,7.324952337726064,3.614540664450559,18.80275414050485,13.156529640839985,15.436264666965037,8.859478018119292,6.627426459084535,4.8487104726337895,3.4218681049208155,15.436264666965037,8.859478018119292,6.627426459084535,4.8487104726337895,3.4218681049208155,3.6227000000000027,100.96780000000003,366.4170000000002,366.157957184,27,344.24100000000016,1,6,6,1,6,5,140,3,0,1,1,0,1,2,0,0,4,0.2857142857142857,67.96000000000001,157.52454819091196,18.997404239494152,4.899909730850478,4.9839785209472085,0.0,0.0,0.0,53.945927017089666,25.197720709434723,19.91352307740353,12.012674828922961,11.49902366656781,5.890723922025908,0.0,0.0,18.997404239494152,0.0,9.883888251797686,0.0,19.510334434751158,20.764351488467643,59.48219638465117,0.0,28.702710913574617,0.0,9.473725907600098,35.754767135106036,19.510334434751158,0.0,16.82083097824245,47.07851634346206,0.0,11.454175413722904,0.0,0.0,17.248535499851716,0.0,0.0,5.749511833283905,5.890723922025908,48.811493993777006,11.126902983393991,44.74822635204056,0.0,22.016622388720904,13.890876844653445,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61242650860977,53.22090682472356,0.0,0.0,0,0,0,21,0,0,0,0,0,0,0,2,3,1,27,8,0,0,14,8,0,5,10,6,1,1,0,0,3,3,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.5008898936523427,966.9206484747872,4179732.763919305,-2.9899999999999998,18.376880625206407,7.941239509542762,3.553248312361393,19.509860921691395,13.711371195706377,16.397299361928944,9.254226720208813,6.780835997473518,5.071837713338113,3.630303085536741,16.397299361928944,9.254226720208813,6.780835997473518,5.071837713338113,3.630303085536741,3.9257000000000035,105.85500000000003,380.4440000000002,380.173607248,28,356.2520000000002,0,6,6,0,6,6,146,3,0,1,1,0,1,2,0,0,4,0.3181818181818182,56.96000000000001,164.20880178261942,18.627739798453494,4.899909730850478,4.9839785209472085,0.0,0.0,12.13273413692322,41.81319288016644,19.634269217737724,32.58677211037806,12.012674828922961,11.49902366656781,5.890723922025908,0.0,0.0,18.627739798453494,0.0,9.883888251797686,0.0,19.510334434751158,27.874149029745176,59.48219638465117,0.0,28.702710913574617,0.0,14.210588861400147,37.75803728154286,19.510334434751158,0.0,16.82083097824245,47.07851634346206,0.0,11.454175413722904,0.0,0.0,17.248535499851716,0.0,0.0,0.0,5.890723922025908,54.56100582706091,11.126902983393991,27.592555619471657,24.26546827384644,22.016622388720904,18.627739798453494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716687657513776,52.616645675819555,0.0,0.0,0,0,0,22,0,0,0,0,0,0,0,2,3,1,28,9,0,0,14,8,0,6,10,6,0,0,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.3177859882127738,700.7866820648504,1908481.6776727494,-1.8499999999999999,17.55817842353204,8.229639669667003,4.1015445172200025,17.76937394568524,12.813994385738887,15.693306794430836,9.868842467816282,7.479902144621863,5.752014380878507,4.230173818119701,15.693306794430836,9.868842467816282,7.479902144621863,5.752014380878507,4.230173818119701,3.800500000000003,102.21400000000006,355.48200000000014,355.225977168,26,326.2500000000001,0,5,5,0,5,5,140,2,2,2,1,1,1,1,1,1,4,0.5714285714285714,41.74,155.50333020619883,9.154013890853395,9.799819461700956,4.9839785209472085,0.0,0.0,25.328831937239638,31.04074445123685,44.32907435040783,12.803725536125995,12.012674828922961,0.0,5.890723922025908,0.0,0.0,9.154013890853395,0.0,14.783797982648164,0.0,44.69070534969059,33.288823164927834,36.22255926433396,0.0,17.20368724700681,0.0,4.736862953800049,54.11446197672395,6.544756405912575,0.0,37.79803610947851,34.945782206538844,0.0,11.454175413722904,0.0,0.0,5.749511833283905,0.0,0.0,0.0,5.890723922025908,42.68300136671505,45.193620926455196,13.37296053691659,24.26546827384644,14.783797982648164,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704285516688565,43.295714483311436,0.0,0.0,0,0,0,21,0,0,0,0,0,0,0,3,1,1,26,6,0,0,18,5,0,5,7,5,0,0,0,0,1,2,0,0,16,7,0,0,0,1,3,0,0,0,0,0,0,non-substrate
1.481766596788016,966.9206484747872,4127516.6932607954,-2.9899999999999998,18.376880625206407,7.941239509542762,3.6836080541420304,19.509860921691395,13.69453444330077,16.39729936192894,9.248243656065108,6.812508298658769,5.0511439316875455,3.573961645037678,16.39729936192894,9.248243656065108,6.812508298658769,5.0511439316875455,3.573961645037678,3.9257000000000026,105.85500000000005,380.4440000000001,380.17360724799994,28,356.2520000000001,0,6,6,0,6,6,146,3,0,1,1,0,1,2,0,0,4,0.3181818181818182,56.96000000000001,164.20880178261945,18.627739798453494,4.899909730850478,4.9839785209472085,0.0,0.0,6.06636706846161,47.87955994862805,25.197720709434723,27.023320618681062,12.012674828922961,11.49902366656781,5.890723922025908,0.0,0.0,18.627739798453494,0.0,9.883888251797686,0.0,19.51033443475116,27.874149029745176,59.48219638465117,0.0,28.702710913574617,0.0,14.210588861400147,37.75803728154286,19.51033443475116,0.0,16.82083097824245,47.07851634346207,0.0,11.454175413722904,0.0,0.0,17.248535499851716,0.0,0.0,0.0,5.890723922025908,54.5610058270609,11.126902983393991,27.592555619471657,24.26546827384644,22.016622388720904,18.627739798453494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.698133235745068,52.635200097588275,0.0,0.0,0,0,0,22,0,0,0,0,0,0,0,2,3,1,28,9,0,0,14,8,0,6,10,6,0,0,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.3016138824710037,683.5366820648504,1921487.4209340196,-1.8499999999999999,17.55817842353204,8.229639669667003,4.1015445172200025,17.76937394568524,12.813994385738887,15.693306794430836,9.868842467816282,7.476447820927914,5.772294747208236,4.207668823984776,15.693306794430836,9.868842467816282,7.476447820927914,5.772294747208236,4.207668823984776,3.800500000000003,102.21400000000006,355.48200000000014,355.225977168,26,326.2500000000001,0,5,5,0,5,5,140,2,2,2,1,1,1,1,1,1,4,0.5714285714285714,41.74,155.50333020619883,9.154013890853395,9.799819461700956,4.9839785209472085,0.0,0.0,19.26246486877803,37.107111519698464,44.32907435040783,12.803725536125995,12.012674828922961,0.0,5.890723922025908,0.0,0.0,9.154013890853395,0.0,14.783797982648164,0.0,44.69070534969059,33.288823164927834,36.22255926433396,0.0,17.20368724700681,0.0,4.736862953800049,54.11446197672395,6.544756405912575,0.0,37.79803610947851,34.945782206538844,0.0,11.454175413722904,0.0,0.0,5.749511833283905,0.0,0.0,0.0,5.890723922025908,42.68300136671505,45.193620926455196,13.37296053691659,24.26546827384644,14.783797982648164,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.693036697716532,43.306963302283464,0.0,0.0,0,0,0,21,0,0,0,0,0,0,0,3,1,1,26,6,0,0,18,5,0,5,7,5,0,0,0,0,1,2,0,0,16,7,0,0,0,1,3,0,0,0,0,0,0,non-substrate
1.4639245564489065,949.6706484747872,4155584.381017758,-2.9899999999999998,18.376880625206407,7.941239509542762,3.6836080541420304,19.509860921691395,13.69453444330077,16.39729936192894,9.248243656065108,6.8090539749648205,5.0714242980172735,3.5514566509027543,16.39729936192894,9.248243656065108,6.8090539749648205,5.0714242980172735,3.5514566509027543,3.9257000000000026,105.85500000000005,380.4440000000001,380.17360724799994,28,356.2520000000001,0,6,6,0,6,6,146,3,0,1,1,0,1,2,0,0,4,0.3181818181818182,56.96000000000001,164.20880178261945,18.627739798453494,4.899909730850478,4.9839785209472085,0.0,0.0,0.0,53.94592701708966,25.197720709434723,27.023320618681062,12.012674828922961,11.49902366656781,5.890723922025908,0.0,0.0,18.627739798453494,0.0,9.883888251797686,0.0,19.51033443475116,27.874149029745176,59.48219638465117,0.0,28.702710913574617,0.0,14.210588861400147,37.75803728154286,19.51033443475116,0.0,16.82083097824245,47.07851634346207,0.0,11.454175413722904,0.0,0.0,17.248535499851716,0.0,0.0,0.0,5.890723922025908,54.5610058270609,11.126902983393991,27.592555619471657,24.26546827384644,22.016622388720904,18.627739798453494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686884416773035,52.646448916560296,0.0,0.0,0,0,0,22,0,0,0,0,0,0,0,2,3,1,28,9,0,0,14,8,0,6,10,6,0,0,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.4639245564489065,952.9157609726237,4155584.381017758,-2.5699999999999994,18.777578003201672,8.204659486943749,3.8365519085219915,19.509860921691395,13.69453444330077,16.39729936192894,9.248243656065108,6.8090539749648205,5.0714242980172735,3.5514566509027543,17.213795942856667,10.127896467320003,7.66715682682284,6.011601089070391,4.368489536345023,4.394200000000004,111.46600000000005,396.51200000000006,396.15076362799994,28,372.3200000000001,0,5,6,0,6,6,146,3,0,1,1,0,1,2,0,0,4,0.3181818181818182,43.82000000000001,169.0548357889541,14.210588861400147,4.899909730850478,4.9839785209472085,0.0,11.336785877934737,0.0,53.94592701708966,30.57778347990064,27.023320618681062,10.75713553013667,11.49902366656781,0.0,0.0,0.0,14.210588861400147,0.0,9.883888251797686,0.0,19.51033443475116,27.874149029745176,58.59909615947802,0.0,27.819610688401475,11.336785877934737,14.210588861400147,37.75803728154286,19.51033443475116,0.0,16.82083097824245,41.778265181235575,0.0,10.571075188549761,0.0,0.0,17.248535499851716,11.336785877934737,0.0,0.0,0.0,59.568629523913664,11.126902983393991,32.666178501767334,12.13273413692322,34.54544077516283,19.194567382347355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.980500390812885,1.6861662758537757,0.0,0,0,0,22,0,0,0,0,1,0,0,2,3,0,28,9,0,0,14,8,0,6,8,5,0,0,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.3670323310089976,762.1375125957111,4736166.762472198,-2.0500000000000003,19.27442034238056,8.967017517203136,4.333990943455864,19.346724214874865,13.762682790722632,17.024204815705072,10.397881570178743,7.814160303568382,6.072378781088806,4.446387197877472,17.024204815705072,10.397881570178743,7.814160303568382,6.072378781088806,4.446387197877472,3.8091000000000026,108.76600000000005,385.50800000000015,385.23654185199996,28,354.2600000000001,0,6,6,0,6,6,152,2,2,2,1,1,1,1,1,1,4,0.5909090909090909,50.97,166.9818175501023,13.890876844653445,9.799819461700956,4.9839785209472085,0.0,0.0,19.26246486877803,31.040744451236847,38.765622858710834,25.476974569100523,17.762186662206865,0.0,5.890723922025908,0.0,0.0,13.890876844653445,0.0,14.783797982648164,0.0,44.69070534969059,40.398620706205364,30.156192195872347,0.0,22.953199080290712,0.0,9.473725907600098,61.22425951800149,6.544756405912575,0.0,37.79803610947851,28.87941513807723,0.0,11.454175413722904,0.0,0.0,11.49902366656781,0.0,0.0,0.0,5.890723922025908,48.43251319999895,45.193620926455196,20.482758078194124,18.19910120538483,9.799819461700956,18.874855365600652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766785516688565,48.399881149978114,0.0,0.0,0,0,0,22,0,0,0,0,0,0,0,3,2,1,28,8,0,0,18,5,0,6,9,6,0,0,0,0,2,3,0,0,15,8,0,0,0,1,3,0,0,0,0,0,0,non-substrate
1.5157771327685716,1030.4280904019163,10234771.038908076,-3.19,20.097816238840625,8.668642193869458,3.931859135884265,21.087211190881018,14.643222848284514,17.72819738320318,9.77728275842757,7.146766457605288,5.371508331897843,3.790175024795451,17.72819738320318,9.77728275842757,7.146766457605288,5.371508331897843,3.790175024795451,3.934300000000003,112.40700000000004,410.47000000000014,410.1841719319999,30,384.26200000000017,0,7,7,0,7,7,158,3,0,1,1,0,1,2,0,0,4,0.34782608695652173,66.19000000000001,175.68728912652287,23.364602752253543,4.899909730850478,4.9839785209472085,0.0,0.0,0.0,47.87955994862805,19.634269217737724,39.696569651655594,17.762186662206865,11.49902366656781,5.890723922025908,0.0,0.0,23.364602752253543,0.0,9.883888251797686,0.0,19.51033443475116,34.98394657102271,53.41582931618956,0.0,34.452222746858524,0.0,18.947451815200196,44.8678348228204,19.51033443475116,0.0,16.82083097824245,41.01214927500045,0.0,11.454175413722904,0.0,0.0,22.99804733313562,0.0,0.0,0.0,18.18499216122239,48.01624942114833,11.126902983393991,34.70235316074919,18.19910120538483,22.016622388720904,23.364602752253543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760633235745068,57.73936676425493,0.0,0.0,0,0,0,23,0,0,0,0,0,0,0,2,4,1,30,11,0,0,14,8,0,7,12,7,0,0,0,0,4,5,0,0,11,10,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.3338598552058603,777.0389422768802,2705076.094857389,-2.25,18.1291088385683,8.186212278876171,4.362244897959184,18.639617433688315,13.18667318580106,15.548768680394657,9.845225201540579,7.5553844138266255,5.739249006004811,4.226578186538573,15.548768680394657,9.845225201540579,7.5553844138266255,5.739249006004811,4.226578186538573,3.7001000000000026,102.31640000000006,370.4530000000002,370.20049069199996,27,344.2450000000002,0,7,6,0,7,5,144,2,2,2,1,1,1,1,1,1,4,0.55,75.65,158.67781858479512,4.417150937053347,19.91413773046653,4.9839785209472085,0.0,0.0,25.328831937239638,18.90801031431363,56.46180848733105,10.617239043666132,6.263162995639057,0.0,5.890723922025908,5.687386274683562,0.0,9.340461985871018,0.0,14.783797982648164,0.0,44.69070534969059,26.1790256236503,46.336877533099525,0.0,11.454175413722904,5.687386274683562,0.0,51.92797548426409,6.544756405912575,10.114318268765572,37.79803610947851,34.945782206538844,0.0,11.454175413722904,0.0,5.687386274683562,0.0,0.0,4.923311048817671,5.687386274683562,11.454175413722904,44.45955085355929,44.23684225155327,18.395897132562276,0.0,14.783797982648164,4.417150937053347,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57248279560013,53.92751720439986,0.0,0.0,0,0,0,20,0,0,0,0,0,0,1,3,2,1,27,6,1,0,18,5,0,5,11,7,0,0,1,1,2,1,1,0,16,7,0,0,0,1,3,0,0,0,0,0,0,non-substrate
1.4887977524447233,1046.5458742464564,5850462.541749107,-3.39,18.94947098714882,7.9233375160947075,3.9257842527211895,20.38010440969447,14.067213243362945,16.252761247892764,9.224626389789401,6.88799056786353,5.038378556813849,3.5703660134565514,16.252761247892764,9.224626389789401,6.88799056786353,5.038378556813849,3.5703660134565514,3.825300000000002,105.95740000000004,395.41500000000025,395.14812077199997,29,374.2470000000001,0,8,7,0,8,6,150,3,0,1,1,0,1,2,0,0,4,0.2857142857142857,90.86999999999999,167.38329016121574,13.890876844653445,15.01422799961605,4.9839785209472085,0.0,0.0,6.06636706846161,35.74682581170483,37.33045484635794,24.8368341262212,6.263162995639057,11.49902366656781,5.890723922025908,5.687386274683562,0.0,18.814187893471114,0.0,9.883888251797686,0.0,19.510334434751158,20.764351488467643,69.59651465341675,0.0,22.953199080290712,5.687386274683562,9.473725907600098,35.571550789083,19.510334434751158,10.114318268765572,16.82083097824245,47.07851634346206,0.0,11.454175413722904,0.0,5.687386274683562,11.49902366656781,0.0,4.923311048817671,5.687386274683562,17.99893181963548,36.70328609616743,23.259637120317212,32.61549221511734,12.13273413692322,9.883888251797686,13.890876844653445,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566330514656633,63.267002818676694,0.0,0.0,0,0,0,21,0,0,0,0,0,0,1,2,4,1,29,9,1,0,14,8,0,6,14,8,0,0,1,1,4,3,1,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.4637726015535237,1029.2958742464564,5877613.643541636,-3.39,18.94947098714882,7.9233375160947075,3.9257842527211895,20.38010440969447,14.067213243362945,16.252761247892764,9.224626389789401,6.884536244169582,5.059528983311682,3.5435842288108526,16.252761247892764,9.224626389789401,6.884536244169582,5.059528983311682,3.5435842288108526,3.825300000000003,105.95740000000004,395.41500000000025,395.14812077199997,29,374.2470000000001,0,8,7,0,8,6,150,3,0,1,1,0,1,2,0,0,4,0.2857142857142857,90.86999999999999,167.38329016121574,13.890876844653445,15.01422799961605,4.9839785209472085,0.0,0.0,0.0,41.81319288016644,37.33045484635794,24.8368341262212,6.263162995639057,11.49902366656781,5.890723922025908,5.687386274683562,0.0,18.814187893471114,0.0,9.883888251797686,0.0,19.510334434751158,20.764351488467643,69.59651465341675,0.0,22.953199080290712,5.687386274683562,9.473725907600098,35.571550789083,19.510334434751158,10.114318268765572,16.82083097824245,47.07851634346206,0.0,11.454175413722904,0.0,5.687386274683562,11.49902366656781,0.0,4.923311048817671,5.687386274683562,17.99893181963548,36.70328609616743,23.259637120317212,32.61549221511734,12.13273413692322,9.883888251797686,13.890876844653445,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.584684161670994,63.24864917166235,0.0,0.0,0,0,0,21,0,0,0,0,0,0,1,2,4,1,29,9,1,0,14,8,0,6,14,8,0,0,1,1,4,3,1,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.4639245564489063,952.9157609726237,4155584.381017758,-2.4399999999999995,18.90171315585058,8.2867271998724,3.884445232286385,19.509860921691395,13.69453444330077,16.397299361928944,9.248243656065107,6.809053974964821,5.071424298017274,3.5514566509027543,17.213795942856667,10.472988527456696,7.688706786219716,5.814994345784215,3.9597049413666174,4.639000000000004,111.08400000000003,396.5120000000002,396.150763628,28,372.32000000000016,0,5,6,0,6,6,146,3,0,1,1,0,1,2,0,0,4,0.3181818181818182,47.730000000000004,169.2183665784778,13.890876844653445,4.899909730850478,4.9839785209472085,0.0,11.761884949391115,0.0,60.20169620060107,30.093204184952498,19.91352307740353,6.263162995639057,11.49902366656781,5.890723922025908,0.0,0.0,13.890876844653445,0.0,9.883888251797686,0.0,24.405817910268933,27.020120671979047,59.48219638465117,0.0,22.953199080290712,11.761884949391115,9.473725907600098,36.90400892377673,19.510334434751158,0.0,16.82083097824245,51.973999818979834,0.0,11.454175413722904,0.0,0.0,11.49902366656781,11.761884949391115,0.0,0.0,5.890723922025908,48.811493993777006,16.022386458911768,32.24464302758524,0.0,52.537859846078746,13.890876844653445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.720898022215212,49.219806916946354,1.725961727505098,0.0,0,0,0,22,0,0,0,0,1,0,0,2,2,1,28,9,0,0,14,8,0,6,8,5,0,0,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1,non-substrate
1.4895787612558433,1353.0392968409649,81868170.30990538,-4.3,23.84467856545359,11.217252131010733,6.393921870659831,24.62274509681375,17.01237168849655,19.90880245054007,11.167502943367392,7.9809417661721636,5.211907727384161,3.447392544028249,19.90880245054007,11.167502943367392,7.9809417661721636,5.211907727384161,3.447392544028249,4.953340000000003,136.96739999999988,469.5450000000002,469.2113897240001,35,442.3290000000003,2,8,7,2,8,9,178,4,0,0,2,0,0,2,0,0,4,0.18518518518518517,98.26,203.60447081546192,20.10730311561276,9.77851570501903,9.967957041894417,0.0,0.0,18.218407282129373,67.43894686200652,30.42209243118693,11.713544289229338,30.2510884836803,0.0,5.907179729351506,0.0,0.0,14.268263091671919,0.0,20.268724166847957,0.0,13.847474399381248,25.57822451570936,83.95195127914684,0.0,11.49902366656781,34.391373820785034,15.370440161812711,41.12055120389616,9.53140013787187,13.847474399381248,16.82083097824245,67.13112030090439,0.0,16.978945038914937,0.0,11.50524905251859,11.49902366656781,0.0,0.0,12.514061693864424,18.11213101703151,39.16065401829097,7.109797541277533,12.524163646377618,74.5304511607419,25.585512770854287,9.473725907600098,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66666666666667,0.0,0.0,1,0,0,27,0,0,0,0,0,0,2,3,3,0,35,13,2,0,12,11,0,9,11,8,2,2,0,0,4,8,1,0,13,9,0,0,0,0,4,0,0,0,0,2,1,substrate
1.8316318730701207,1232.8167960032902,2391726.895300337,-3.319999999999999,18.062438437635738,7.011523240777923,3.565369903713245,19.72540387131522,13.442802904940573,15.431059718441299,8.648026210316718,6.435391867164704,4.353894996022065,3.1719671735483552,16.247556299369023,10.539437748374974,8.183847066348454,4.944599010734386,3.7400723680698733,4.511700000000003,113.99220000000003,393.46800000000013,393.11471246800005,28,374.31600000000014,2,6,5,2,7,5,142,4,0,0,1,0,0,3,0,0,4,0.09523809523809523,80.32,162.77540408790912,10.05365155780638,4.722094864452088,13.401775505276145,0.0,0.0,36.39820241076966,24.26546827384644,22.526201772074764,35.77374070938858,5.749511833283905,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,4.9839785209472085,0.0,0.0,23.404450193247357,66.73003775307771,0.0,5.749511833283905,48.89129984162038,14.775746422258468,26.767342230065083,10.023291153407584,0.0,0.0,66.73003775307771,0.0,21.805849864162113,0.0,17.062158824050687,5.749511833283905,0.0,10.023291153407584,0.0,11.436898107967467,39.43639159704064,7.109797541277533,18.19910120538483,48.53093654769288,10.038883468458419,9.720841474747257,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09679971946865,46.051002999472466,-3.397802718941111,0.0,0,0,0,21,0,0,0,0,1,0,2,1,3,0,28,7,2,0,11,11,0,5,9,6,2,2,0,0,4,3,0,1,12,8,0,0,0,0,4,0,0,0,0,4,2,substrate
2.067390732548245,1147.315420645385,616860.5170454329,-2.8599999999999994,15.655142884809266,5.597347535111697,2.371965553475434,17.714813991764814,11.96923425058676,14.498067580784921,8.258690753577378,6.610911636221557,4.553293308542715,3.4045265343879025,14.498067580784921,8.258690753577378,6.610911636221557,4.553293308542715,3.4045265343879025,2.42622,101.10550000000003,336.39500000000004,336.15862588,25,316.23500000000007,2,6,6,2,6,4,128,4,0,0,2,0,0,2,0,0,4,0.2631578947368421,69.87,144.21221527722824,15.323225729697514,9.195231790333615,4.9839785209472085,0.0,0.0,0.0,51.350916507353055,18.776899086508713,27.32255058177838,11.573916331283833,5.428790391900541,0.0,0.0,0.0,5.106527394840706,0.0,14.28458285805948,0.0,6.923737199690624,32.50164538118586,46.37956741628034,0.0,5.749511833283905,33.00993685646194,10.745578995906872,46.57596703007972,0.0,6.923737199690624,5.824404497999927,35.126372526379875,0.0,27.32255058177838,0.0,5.687386274683562,5.749511833283905,0.0,0.0,11.178302225184446,10.772448428929591,41.15140573735742,6.06636706846161,12.13273413692322,37.55250990823002,15.200676855804016,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9979818594104308,54.50201814058957,0.0,0.0,0,0,0,19,0,0,0,0,0,0,2,2,2,0,25,8,1,0,10,9,0,4,8,6,2,2,0,0,5,3,1,0,6,10,0,0,0,1,3,0,0,0,0,6,4,substrate
1.807902617466647,1194.3768122148203,3028694.403958595,-2.8599999999999994,18.50084730171864,7.279053517677531,2.9374879237462177,19.836134335324456,13.545243855508334,16.619387924344565,9.910932656984233,7.188071824564808,5.539821849489575,4.055904687869751,16.619387924344565,9.910932656984233,7.188071824564808,5.539821849489575,4.055904687869751,3.5965200000000017,114.95650000000003,378.47600000000017,378.20557607199993,28,352.26800000000014,2,6,6,2,6,7,146,4,0,0,2,0,0,2,0,0,4,0.36363636363636365,69.87,163.30704162041806,15.323225729697514,9.195231790333615,4.9839785209472085,0.0,0.0,13.847474399381248,63.310663382662405,12.232142680596137,27.32255058177838,11.573916331283833,5.428790391900541,0.0,0.0,0.0,5.106527394840706,0.0,14.28458285805948,0.0,27.19203322199788,31.49581422765663,46.37956741628034,0.0,5.749511833283905,33.00993685646194,10.745578995906872,45.57013587655049,0.0,6.923737199690624,26.092700520307183,35.126372526379875,0.0,27.32255058177838,0.0,5.687386274683562,5.749511833283905,0.0,0.0,11.178302225184446,10.772448428929591,60.66174017210858,0.0,18.19910120538483,23.45716594287564,29.048151255185264,0.0,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015794359410431,58.984205640589565,0.0,0.0,0,0,0,22,0,0,0,0,0,0,2,2,2,0,28,11,1,0,10,9,0,7,8,6,2,2,0,0,5,6,1,0,6,10,0,0,0,1,3,0,0,0,0,6,4,substrate
